Strain,Label,Area_px,Area_micron,Length_px,Length_micron
ura3,ura3C,7876.135,19.6903375,270.4071,13.520355
ura3,ura3C,4915.1445,12.28786125,233.41808,11.670904
ura3,ura3C,4091.2812,10.228203,214.83249,10.7416245
ura3,ura3C,4942.1562,12.3553905,251.7181,12.585905
ura3,ura3C,3027.6797,7.56919925,154.98709,7.7493545
ura3,ura3C,4841.8467,12.10461675,226.92068,11.346034
ura3,ura3C,5709.297,14.2732425,254.95097,12.7475485
ura3,ura3C,1646.0703,4.11517575,91.787796,4.5893898
ura3,ura3C,6435.5312,16.088828,291.9863,14.599315
ura3,ura3C,3074.6484,7.686621,147.22092,7.361046
ura3,ura3C,3651.8438,9.1296095,81.90067,4.0950335
ura3,ura3C,10034.238,25.085595,361.24783,18.0623915
ura3,ura3C,4066.7559,10.16688975,226.86119,11.3430595
ura3,ura3C,2392.8945,5.98223625,116.46888,5.823444
ura3,ura3C,2009.5156,5.023789,97.49359,4.8746795
ura3,ura3C,1895.3398,4.7383495,60.959003,3.04795015
ura3,ura3C,4241.375,10.6034375,203.90193,10.1950965
ura3,ura3C,4006.5938,10.0164845,188.3534,9.41767
ura3,ura3C,2727.58,6.81895,140.0357,7.001785
ura3,ura3C,713.4531,1.78363275,37.696156,1.8848078
ura3,ura3C,3270.9531,8.17738275,179.62183,8.9810915
ura3,ura3C,3880.6406,9.7016015,149.96666,7.498333
ura3,ura3C,2343.8047,5.85951175,112.37882,5.618941
ura3,ura3C,1656.8359,4.14208975,114.1096,5.70548
ura3,ura3C,3781.7812,9.454453,154.26416,7.713208
ura3,ura3C,3174.3223,7.93580575,178.39282,8.919641
ura3,ura3C,5765.922,14.414805,242.55309,12.1276545
ura3,ura3C,2307.486,5.768715,131.24405,6.5622025
ura3,ura3C,2151.4126,5.3785315,81.608826,4.0804413
ura3,ura3C,4400.293,11.0007325,201.15913,10.0579565
ura3,ura3C,2844.375,7.1109375,149.89664,7.494832
ura3,ura3C,3697.9375,9.24484375,172.25563,8.6127815
ura3,ura3C,4000.1328,10.000332,178.90779,8.9453895
ura3,ura3C,3341.67,8.354175,178.26385,8.9131925
ura3,ura3C,6042.1094,15.1052735,236.6115,11.830575
ura3,ura3C,2495.6562,6.2391405,95.85927,4.7929635
ura3,ura3C,3880.5938,9.7014845,171.0263,8.551315
ura3,ura3C,2068.6016,5.171504,58.60034,2.930017
ura3,ura3C,3120.75,7.801875,143.19916,7.159958
ura3,ura3C,2595.7148,6.489287,125.53884,6.276942
ura3,ura3C,1816.5625,4.54140625,91.787796,4.5893898
ura3,ura3C,3161.9297,7.90482425,132.8063,6.640315
ura3,ura3C,5135.328,12.83832,123.71338,6.185669
ura3,ura3C,3409.7188,8.524297,172.69916,8.634958
ura3,ura3C,2858.6562,7.1466405,112.36102,5.618051
ura3,ura3C,2180.0312,5.450078,119.26861,5.9634305
ura3,ura3C,5557.297,13.8932425,237.5984,11.87992
ura3,ura3C,3875.0156,9.687539,194.46594,9.723297
ura3,ura3C,1505.1084,3.762771,70,3.5
ura3,ura3C,2669.125,6.6728125,151.70036,7.585018
ura3,ura3C,3231.0469,8.07761725,156.43849,7.8219245
ura3,ura3C,2316.3203,5.79080075,84.47044,4.223522
ura3,ura3C,5227.2812,13.068203,248.34048,12.417024
ura3,ura3C,4246.011,10.6150275,250.12196,12.506098
ura3,ura3C,3314.7344,8.286836,182.69373,9.1346865
ura3,ura3C,2904,7.26,191.65855,9.5829275
ura3,ura3C,2602.045,6.5051125,95.66637,4.7833185
ura3,ura3C,5308.1406,13.2703515,179.48637,8.9743185
ura3,ura3C,2585.586,6.463965,104.63747,5.2318735
ura3,ura3C,2862.5,7.15625,112.805145,5.64025725
ura3,ura3C,6541.797,16.3544925,262.3776,13.11888
ura3,ura3C,3210.6719,8.02667975,132.2422,6.61211
ura3,ura3C,12767.883,31.9197075,530.23865,26.5119325
ura3,ura3C,2470.6562,6.1766405,135.24792,6.762396
ura3,ura3C,2831.7954,7.0794885,87,4.35
ura3,ura3C,4234.578,10.586445,206.87436,10.343718
ura3,ura3C,3383.2852,8.458213,230.48862,11.524431
ura3,ura3C,2409.4375,6.02359375,139.17981,6.9589905
ura3,ura3C,3018.541,7.5463525,102.30347,5.1151735
ura3,ura3C,4043.9688,10.109922,177.48521,8.8742605
ura3,ura3C,2403.7188,6.009297,118.06778,5.903389
ura3,ura3C,4411.824,11.02956,252.55693,12.6278465
ura3,ura3C,4939.922,12.349805,245.71732,12.285866
ura3,ura3C,3380.5356,8.451339,90.66973,4.5334865
ura3,ura3C,2773.2227,6.93305675,139.60301,6.9801505
ura3,ura3C,1631.4531,4.07863275,92.45539,4.6227695
ura3,ura3C,3341.0273,8.35256825,155.47713,7.7738565
ura3,ura3C,1697.7695,4.24442375,84.26143,4.2130715
ura3,ura3C,3173.379,7.9334475,161.00311,8.0501555
ura3,ura3C,6358.508,15.89627,279.1451,13.957255
ura3,ura3C,1912.7383,4.78184575,135.09256,6.754628
ura3,ura3C,2146.2227,5.36555675,103.24833,5.1624165
ura3,ura3C,2820.043,7.0501075,188.83879,9.4419395
ura3,ura3C,4640.8125,11.60203125,163.1104,8.15552
ura3,ura3C,4474.922,11.187305,226.11943,11.3059715
ura3,ura3C,6146.922,15.367305,271.0904,13.55452
ura3,ura3C,3388.1797,8.47044925,133.50656,6.675328
ura3,ura3C,3836.2969,9.59074225,178.54971,8.9274855
ura3,ura3C,3804.25,9.510625,193.93298,9.696649
ura3,ura3C,1809.8438,4.5246095,65,3.25
ura3,ura3C,2602.9219,6.50730475,137,6.85
ura3,ura3C,7830.8594,19.5771485,372.0067,18.600335
ura3,ura3C,6134.2344,15.335586,270.97232,13.548616
ura3,ura3C,4782.4844,11.956211,209.28928,10.464464
ura3,ura3C,4182.4736,10.456184,218.00917,10.9004585
ura3,ura3C,4140.418,10.351045,191.41577,9.5707885
ura3,ura3C,3221.9062,8.0547655,157.54364,7.877182
ura3,ura3D,490.53125,1.226328125,34.4093,1.720465
ura3,ura3D,2251.7969,5.62949225,93.813644,4.6906822
ura3,ura3D,4400.6094,11.0015235,227.26636,11.363318
ura3,ura3D,2631.6484,6.579121,124.322075,6.21610375
ura3,ura3D,2886.965,7.2174125,148.40822,7.420411
ura3,ura3D,4823.25,12.058125,243.00206,12.150103
ura3,ura3D,2539.9062,6.3497655,114.56003,5.7280015
ura3,ura3D,2264.5,5.66125,119.218285,5.96091425
ura3,ura3D,2963.9375,7.40984375,156.81836,7.840918
ura3,ura3D,3618.625,9.0465625,187.29655,9.3648275
ura3,ura3D,3666.2285,9.16557125,177.49648,8.874824
ura3,ura3D,4451.168,11.12792,217.91054,10.895527
ura3,ura3D,3279.7031,8.19925775,141.12761,7.0563805
ura3,ura3D,2526.6875,6.31671875,138.42624,6.921312
ura3,ura3D,2624.836,6.56209,120.33703,6.0168515
ura3,ura3D,4142.9688,10.357422,184.61853,9.2309265
ura3,ura3D,8321.9375,20.80484375,430.42538,21.521269
ura3,ura3D,3264.5938,8.1614845,154.25952,7.712976
ura3,ura3D,3815.8438,9.5396095,190.91884,9.545942
ura3,ura3D,1959.3438,4.8983595,48.965034,2.4482517
ura3,ura3D,5608.1562,14.0203905,221.4159,11.070795
ura3,ura3D,3581.75,8.954375,187.41664,9.370832
ura3,ura3D,3751.2305,9.37807625,196.47137,9.8235685
ura3,ura3D,7585.211,18.9630275,376.52356,18.826178
ura3,ura3D,2879.2305,7.19807625,144.55795,7.2278975
ura3,ura3D,4046.689,10.1167225,161.07452,8.053726
ura3,ura3D,4672.2188,11.680547,201.93564,10.096782
ura3,ura3D,2171.5938,5.4289845,64.195015,3.20975075
ura3,ura3D,4363.3438,10.9083595,210.70596,10.535298
ura3,ura3D,1812.6562,4.5316405,74.330345,3.71651725
ura3,ura3D,5577.9365,13.94484125,295.16943,14.7584715
ura3,ura3D,1940.4404,4.851101,109.17875,5.4589375
ura3,ura3D,188.63379,0.471584475,35.1141,1.755705
ura3,ura3D,3229.2031,8.07300775,121.80723,6.0903615
ura3,ura3D,2146,5.365,83.00603,4.1503015
ura3,ura3D,3600.8281,9.00207025,174.10342,8.705171
ura3,ura3D,1854.4688,4.636172,61.741398,3.0870699
ura3,ura3D,5609.492,14.02373,230.85277,11.5426385
ura3,ura3D,2729.0469,6.82261725,137.11674,6.855837
ura3,ura3D,4093.9062,10.2347655,232.29723,11.6148615
ura3,ura3D,2607.5,6.51875,131.89769,6.5948845
ura3,ura3D,2396.2578,5.9906445,130.54501,6.5272505
ura3,ura3D,2195.2188,5.488047,109.55364,5.477682
ura3,ura3D,3039.6562,7.5991405,94.54099,4.7270495
ura3,ura3D,4396.8867,10.99221675,194.28073,9.7140365
ura3,ura3D,3507.875,8.7696875,186.59314,9.329657
ura3,ura3D,3821.5781,9.55394525,192.7615,9.638075
ura3,ura3D,2711.625,6.7790625,122.80065,6.1400325
ura3,ura3D,2995.3438,7.4883595,115.84904,5.792452
ura3,ura3D,3679.8125,9.19953125,109.22454,5.461227
ura3,ura3D,4221.4814,10.5537035,211.14587,10.5572935
ura3,ura3D,6656.667,16.6416675,295.14743,14.7573715
ura3,ura3D,3870.6094,9.6765235,185.2188,9.26094
ura3,ura3D,3657.75,9.144375,165.43579,8.2717895
ura3,ura3D,2330.3125,5.82578125,91.706055,4.58530275
ura3,ura3D,4934.532,12.33633,241.53053,12.0765265
ura3,ura3D,6963.4297,17.40857425,325.68237,16.2841185
ura3,ura3D,2716.3906,6.7909765,98.61542,4.930771
ura3,ura3D,2570.4688,6.426172,119.0798,5.95399
ura3,ura3D,2312.6406,5.7816015,120.70211,6.0351055
ura3,ura3D,2240.4688,5.601172,110.81967,5.5409835
ura3,ura3D,3178.2969,7.94574225,147.31259,7.3656295
ura3,ura3D,4883.7656,12.209414,226.38463,11.3192315
ura3,ura3D,5574.092,13.93523,303.0264,15.15132
ura3,ura3D,5025.5156,12.563789,279.35104,13.967552
ura3,ura3D,3827.0781,9.56769525,220.7827,11.039135
ura3,ura3D,3805.8945,9.51473625,182.61708,9.130854
ura3,ura3D,1383.3125,3.45828125,75.32596,3.766298
ura3,ura3D,1596.2188,3.990547,76.655075,3.83275375
ura3,ura3D,1825.3125,4.56328125,127.25172,6.362586
ura3,ura3D,3284.789,8.2119725,212.36055,10.6180275
ura3,ura3D,2815.9453,7.03986325,147.23111,7.3615555
ura3,ura3D,3973.6094,9.9340235,183.88312,9.194156
ura3,ura3D,4705.1016,11.762754,129.8345,6.491725
ura3,ura3D,3170.875,7.9271875,137.13132,6.856566
ura3,ura3D,5161.2812,12.903203,222.17111,11.1085555
ura3,ura3D,4250.465,10.6261625,176.32356,8.816178
ura3,ura3D,4123.535,10.3088375,117.51595,5.8757975
ura3,ura3D,4427.75,11.069375,118.08895,5.9044475
ura3,ura3D,3627.7031,9.06925775,221.71152,11.085576
ura3,ura3D,2565.1016,6.412754,124.77981,6.2389905
ura3,ura3D,3332.9453,8.33236325,133.96268,6.698134
ura3,ura3D,3483.1562,8.7078905,207.77151,10.3885755
ura3,ura3D,3858.9219,9.64730475,206.65189,10.3325945
ura3,ura3D,3214.4062,8.0360155,166.92813,8.3464065
ura3,ura3D,4735.4434,11.8386085,268.83453,13.4417265
ura3,ura3D,3282.3184,8.205796,185.28357,9.2641785
ura3,ura3D,2821.3906,7.0534765,125.299644,6.2649822
ura3,ura3D,3024.8125,7.56203125,151.33076,7.566538
ura3,ura3D,8803.172,22.00793,422.90897,21.1454485
ura3,ura3D,2507.461,6.2686525,121.33425,6.0667125
ura3,ura3D,3671.6914,9.1792285,190.1289,9.506445
ura3,ura3D,4331.375,10.8284375,238.03362,11.901681
ura3,ura3D,7534.078,18.835195,364.85614,18.242807
ura3,ura3D,1914.7969,4.78699225,132.00378,6.600189
ura3,ura3D,3797.5703,9.49392575,245.03265,12.2516325
ura3,ura3D,4195.5312,10.488828,264.62238,13.231119
ura3,ura3D,3366.3594,8.4158985,129.2749,6.463745
ura3,ura3D,2347.0312,5.867578,74.953316,3.7476658
ura3,ura3D,3248.8125,8.12203125,163.62457,8.1812285
ura3,ura3D,3365.4062,8.4135155,173.15889,8.6579445
ura3,ura3D,4545.166,11.362915,229.05458,11.452729
ura3,ura3D,4009.0312,10.022578,199.2009,9.960045
ura3,ura3D,4855.914,12.139785,247.18195,12.3590975
ura3,ura3D,3302.9854,8.2574635,150.01532,7.500766
ura3,ura3D,4470.6562,11.1766405,199.30379,9.9651895
ura3,ura3D,2915.8047,7.28951175,128.01562,6.400781
ura3,ura3D,5564.3984,13.910996,256.09567,12.8047835
ura3,ura3D,5603.453,14.0086325,226.55904,11.327952
ura3,ura3D,5094.3438,12.7358595,252.23006,12.611503
ura3,ura3D,3796.6445,9.49161125,187.32326,9.366163
ura3,ura3D,3695.3594,9.2383985,177.47676,8.873838
ura3,ura3D,6901.953,17.2548825,316.82962,15.841481
ura3,ura3D,4073.5,10.18375,175.96022,8.798011
ura3,ura3D,2438.5938,6.0964845,171.5634,8.57817
ura3,ura3D,4951.9336,12.379834,184.87834,9.243917
ura3,ura3D,3980.3281,9.95082025,180.82588,9.041294
ura3,ura3D,4347.6953,10.86923825,223.18153,11.1590765
ura3,ura3D,9838.125,24.5953125,357.31497,17.8657485
ura3,ura3D,3266.2715,8.16567875,163.62457,8.1812285
ura3,ura3D,4923.633,12.3090825,218.83556,10.941778
ura3,ura3D,4336.9766,10.8424415,234.2584,11.71292
ura3,ura3D,3560.207,8.9005175,161.27615,8.0638075
ura3,ura3D,6329.4766,15.8236915,348.4322,17.42161
ura3,ura3D,1329.0625,3.32265625,77.27872,3.863936
ura3,ura3D,2620.5469,6.55136725,128.082,6.4041
ura3,ura3D,1952.7656,4.881914,71.568146,3.5784073
ura3,ura3D,4579.289,11.4482225,224.37692,11.218846
ura3,ura3D,1865.1562,4.6628905,88.362885,4.41814425
ura3,ura3D,2141.7822,5.3544555,93.05912,4.652956
ura3,ura3D,3160.7812,7.901953,168.8668,8.44334
ura3,ura3D,4325.2188,10.813047,225.43513,11.2717565
ura3,ura3D,5836.0312,14.590078,301.14447,15.0572235
ura3,ura3D,1440.1016,3.600254,54.433296,2.7216648
ura3,ura3D,1846.5938,4.6164845,74.094536,3.7047268
ura3,ura3D,2717.164,6.79291,138.70833,6.9354165
ura3,ura3D,4463.5938,11.1589845,213.03755,10.6518775
ura3,ura3D,4016.9297,10.04232425,181.17671,9.0588355
ura3,ura3D,1937.4531,4.84363275,88.52683,4.4263415
ura3,ura3D,2428.999,6.0724975,95.189285,4.75946425
ura3,ura3D,3597.7812,8.994453,141.00354,7.050177
ura3,ura3D,3840.8516,9.602129,198.45654,9.922827
ura3,ura3D,6880.922,17.202305,344.02325,17.2011625
ura3,ura3D,2345,5.8625,120.20815,6.0104075
ura3,ura3D,3911.6562,9.7791405,176.92088,8.846044
ura3,ura3D,6286.5586,15.7163965,286.02798,14.301399
ura3,ura3D,5339.375,13.3484375,282.9311,14.146555
ura3,ura3D,3489.0625,8.72265625,147.3635,7.368175
ura3,ura3D,2116.625,5.2915625,86.925255,4.34626275
ura3,ura3D,6502.8164,16.257041,320.92368,16.046184
ura3,ura3D,4705.2393,11.76309825,204.79257,10.2396285
ura3,ura3D,4872.644,12.18161,262.42712,13.121356
ura3,ura3D,1928.5312,4.821328,62.514,3.1257
ura3,ura3D,2812.0938,7.0302345,131.24023,6.5620115
ura3,ura3D,4689.422,11.723555,205.52615,10.2763075
ura3,ura3D,6113.67,15.284175,296.16888,14.808444
ura3,ura3D,2388.2734,5.9706835,142.41138,7.120569
ura3,ura3D,1596.2891,3.99072275,80.65358,4.032679
ura3,ura3D,6692.414,16.731035,330.13483,16.5067415
ura3,ura3D,5572.882,13.932205,251.0976,12.55488
ura3,ura3D,3842.1797,9.60544925,229.73245,11.4866225
ura3,ura3D,3383.875,8.4596875,183.41211,9.1706055
ura3,ura3D,3174.961,7.9374025,202.71408,10.135704
cdrS,cdrSA,9422.117,23.5552925,478.2102,23.91051
cdrS,cdrSA,2725.4375,6.81359375,145.20676,7.260338
cdrS,cdrSA,5668.4844,14.171211,356.08987,17.8044935
cdrS,cdrSA,5301.7266,13.2543165,231.8728,11.59364
cdrS,cdrSA,7786.0625,19.46515625,387.85693,19.3928465
cdrS,cdrSA,2891.5312,7.228828,169.4255,8.471275
cdrS,cdrSA,2432.5198,6.0812995,141.90489,7.0952445
cdrS,cdrSA,2562.0625,6.40515625,129.65338,6.482669
cdrS,cdrSA,14241.633,35.6040825,590.22455,29.5112275
cdrS,cdrSA,1619.7422,4.0493555,117.388245,5.86941225
cdrS,cdrSA,3072.6562,7.6816405,204.4358,10.22179
cdrS,cdrSA,4110.0156,10.275039,288.66287,14.4331435
cdrS,cdrSA,773.1636,1.932909,32.14052,1.607026
cdrS,cdrSA,1024,2.56,59.77458,2.988729
cdrS,cdrSA,1556.1562,3.8903905,66.21933,3.3109665
cdrS,cdrSA,644.3125,1.61078125,46.227962,2.3113981
cdrS,cdrSA,3832.457,9.5811425,280.49274,14.024637
cdrS,cdrSA,1672.2441,4.18061025,74.15051,3.7075255
cdrS,cdrSA,5748.6406,14.3716015,320.34045,16.0170225
cdrS,cdrSA,556.5469,1.39136725,41.785164,2.0892582
cdrS,cdrSA,955.2656,2.388164,40.16217,2.0081085
cdrS,cdrSA,6737.2344,16.843086,319.14417,15.9572085
cdrS,cdrSA,3638.836,9.09709,201.13132,10.056566
cdrS,cdrSA,7504.6562,18.7616405,404.65417,20.2327085
cdrS,cdrSA,1563.2578,3.9081445,63.89053,3.1945265
cdrS,cdrSA,1543.5859,3.85896475,100.95544,5.047772
cdrS,cdrSA,11948.547,29.8713675,415.47083,20.7735415
cdrS,cdrSA,14525.004,36.31251,415.03012,20.751506
cdrS,cdrSA,9087.547,22.7188675,488.82104,24.441052
cdrS,cdrSA,1471.3203,3.67830075,58.0517,2.902585
cdrS,cdrSA,2999.0312,7.497578,151.16217,7.5581085
cdrS,cdrSA,1262.8125,3.15703125,63.953106,3.1976553
cdrS,cdrSA,1112.75,2.781875,69.641945,3.48209725
cdrS,cdrSA,3.5,0.00875,5.0990195,0.254950975
cdrS,cdrSA,5186.383,12.9659575,201.24612,10.062306
cdrS,cdrSA,10532.195,26.3304875,279.01614,13.950807
cdrS,cdrSA,5453.4688,13.633672,278.49057,13.9245285
cdrS,cdrSA,1872.2656,4.680664,82.289925,4.11449625
cdrS,cdrSA,4077.875,10.1946875,212.84972,10.642486
cdrS,cdrSA,5054.926,12.637315,249.65776,12.482888
cdrS,cdrSA,6929.75,17.324375,303.58688,15.179344
cdrS,cdrSA,2463.0547,6.15763675,99.08582,4.954291
cdrS,cdrSA,3706.2188,9.265547,177.60912,8.880456
cdrS,cdrSA,2165.6719,5.41417975,71.69703,3.5848515
cdrS,cdrSA,4943.3125,12.35828125,337.14685,16.8573425
cdrS,cdrSA,11290.484,28.22621,517.94305,25.8971525
cdrS,cdrSA,7302.2344,18.255586,302.0265,15.101325
cdrS,cdrSA,9242.406,23.106015,372.10886,18.605443
cdrS,cdrSA,2310.9531,5.77738275,124.723694,6.2361847
cdrS,cdrSA,2881.1406,7.2028515,104.99524,5.249762
cdrS,cdrSA,7786.871,19.4671775,486.7864,24.33932
cdrS,cdrSA,5141.3047,12.85326175,270.20917,13.5104585
cdrS,cdrSA,1343.4883,3.35872075,80.26207,4.0131035
cdrS,cdrSA,3364.0234,8.4100585,227.7079,11.385395
cdrS,cdrSA,2588.122,6.470305,102.528046,5.1264023
cdrS,cdrSA,1909.3438,4.7733595,60.207973,3.01039865
cdrS,cdrSA,1277.2344,3.193086,46.75468,2.337734
cdrS,cdrSA,1754.7246,4.3868115,64.53681,3.2268405
cdrS,cdrSA,4750.5,11.87625,234.95744,11.747872
cdrS,cdrSA,6706.1094,16.7652735,312.5252,15.62626
cdrS,cdrSA,1286.9375,3.21734375,47.43698,2.371849
cdrS,cdrSA,1610.9375,4.02734375,57.14018,2.857009
cdrS,cdrSA,9402.902,23.507255,489.2484,24.46242
cdrS,cdrSA,11988.9375,29.97234375,532.48474,26.624237
cdrS,cdrSA,8139.3047,20.34826175,285.35065,14.2675325
cdrS,cdrSA,2121.7754,5.3044385,156.89487,7.8447435
cdrS,cdrSA,4524.492,11.31123,96.04687,4.8023435
cdrS,cdrSA,7142.8164,17.857041,315.33,15.7665
cdrS,cdrSA,1170.3047,2.92576175,117.68602,5.884301
cdrS,cdrSA,4877.3906,12.1934765,297.40546,14.870273
cdrS,cdrSA,3522.6934,8.8067335,129.69194,6.484597
cdrS,cdrSA,2579.0742,6.4476855,140.80128,7.040064
cdrS,cdrSA,5881.1055,14.70276375,157.86703,7.8933515
cdrS,cdrSA,8988.75,22.471875,370.4139,18.520695
cdrS,cdrSA,1075.523,2.6888075,60.74537,3.0372685
cdrS,cdrSA,9692.086,24.230215,402.44254,20.122127
cdrS,cdrSA,8218.469,20.5461725,330.05606,16.502803
cdrS,cdrSA,4704.371,11.7609275,118.37652,5.918826
cdrS,cdrSA,2067.4062,5.1685155,114.530785,5.72653925
cdrS,cdrSA,3138.9062,7.8472655,114.80657,5.7403285
cdrS,cdrSA,2519.2656,6.298164,85.146935,4.25734675
cdrS,cdrSA,3629.7188,9.074297,154.63829,7.7319145
cdrS,cdrSA,9556.469,23.8911725,362.0953,18.104765
cdrS,cdrSA,14611.637,36.5290925,654.54486,32.727243
cdrS,cdrSA,3267.6094,8.1690235,155.91344,7.795672
cdrS,cdrSA,6256.9062,15.6422655,184.28511,9.2142555
cdrS,cdrSA,2781.5625,6.95390625,78.94929,3.9474645
cdrS,cdrSA,7381.883,18.4547075,420.02975,21.0014875
cdrS,cdrSA,8362.891,20.9072275,368.08966,18.404483
cdrS,cdrSA,3996.0195,9.99004875,160.10309,8.0051545
cdrS,cdrSA,2353.0938,5.8827345,114.865135,5.74325675
cdrS,cdrSA,1134.875,2.8371875,41.231056,2.0615528
cdrS,cdrSA,1594.0664,3.985166,50.358715,2.51793575
cdrS,cdrSA,709.125,1.7728125,40.81666,2.040833
cdrS,cdrSA,3152.625,7.8815625,191.75505,9.5877525
cdrS,cdrSA,3804.875,9.5121875,197.55046,9.877523
cdrS,cdrSA,596.4375,1.49109375,54.634132,2.7317066
cdrS,cdrSA,5633.703,14.0842575,303.65936,15.182968
cdrS,cdrSA,5067.5,12.66875,198.91959,9.9459795
cdrS,cdrSA,5874.0234,14.6850585,239.06903,11.9534515
cdrS,cdrSA,9179.156,22.94789,326.0401,16.302005
cdrS,cdrSA,1067.9219,2.66980475,48.559093,2.42795465
cdrS,cdrSA,1009.0215,2.52255375,46.572525,2.32862625
cdrS,cdrSA,6762.883,16.9072075,340.99268,17.049634
cdrS,cdrSA,9716,24.29,374.0802,18.70401
cdrS,cdrSA,1311.3438,3.2783595,68.25007,3.4125035
cdrS,cdrSA,5117.252,12.79313,125.39936,6.269968
cdrS,cdrSA,10349.5625,25.87390625,422.3423,21.117115
cdrS,cdrSB,5144.625,12.8615625,317.34525,15.8672625
cdrS,cdrSB,3585.2656,8.963164,251.85909,12.5929545
cdrS,cdrSB,2351.211,5.8780275,157.14871,7.8574355
cdrS,cdrSB,7540.961,18.8524025,403.74496,20.187248
cdrS,cdrSB,7517.963,18.7949075,358.23038,17.911519
cdrS,cdrSB,11387.141,28.4678525,481.67416,24.083708
cdrS,cdrSB,4882.539,12.2063475,270.2758,13.51379
cdrS,cdrSB,6187.1875,15.46796875,258.13562,12.906781
cdrS,cdrSB,7159.0796,17.897699,283.2137,14.160685
cdrS,cdrSB,3877.372,9.69343,170.46114,8.523057
cdrS,cdrSB,12979.629,32.4490725,558.00806,27.900403
cdrS,cdrSB,948.8281,2.37207025,65.29364,3.264682
cdrS,cdrSB,5178.2344,12.945586,281.70374,14.085187
cdrS,cdrSB,3503.3125,8.75828125,92.11406,4.605703
cdrS,cdrSB,9705.031,24.2625775,412.81595,20.6407975
cdrS,cdrSB,2203.604,5.50901,72.91776,3.645888
cdrS,cdrSB,13827.516,34.56879,262.09158,13.104579
cdrS,cdrSB,1678.7812,4.196953,56.22277,2.8111385
cdrS,cdrSB,7208.133,18.0203325,208.63365,10.4316825
cdrS,cdrSB,2827.5547,7.06888675,87.46428,4.373214
cdrS,cdrSB,3704.086,9.260215,151.71684,7.585842
cdrS,cdrSB,5188.7812,12.971953,260.24796,13.012398
cdrS,cdrSB,2819.962,7.049905,163.0828,8.15414
cdrS,cdrSB,5933.6797,14.83419925,433.4155,21.670775
cdrS,cdrSB,1961.4883,4.90372075,99.764725,4.98823625
cdrS,cdrSB,909.09375,2.272734375,82.60023,4.1300115
cdrS,cdrSB,12657.27,31.643175,529.49884,26.474942
cdrS,cdrSB,8130.0156,20.325039,311.61676,15.580838
cdrS,cdrSB,7463.3496,18.658374,320.47778,16.023889
cdrS,cdrSB,1307.6875,3.26921875,128.16005,6.4080025
cdrS,cdrSB,3211.314,8.028285,211.24394,10.562197
cdrS,cdrSB,3044.6172,7.611543,71.568146,3.5784073
cdrS,cdrSB,2668.8672,6.672168,203.49199,10.1745995
cdrS,cdrSB,6291.3438,15.7283595,208.49007,10.4245035
cdrS,cdrSB,12316.711,30.7917775,425.01764,21.250882
cdrS,cdrSB,5479.8438,13.6996095,279.54605,13.9773025
cdrS,cdrSB,4520.6797,11.30169925,247.21246,12.360623
cdrS,cdrSB,5582.6094,13.9565235,377.52484,18.876242
cdrS,cdrSB,2227.2617,5.56815425,91.04944,4.552472
cdrS,cdrSB,8553.781,21.3844525,385.05194,19.252597
cdrS,cdrSB,2413.621,6.0340525,194.09276,9.704638
cdrS,cdrSB,4951.5625,12.37890625,321.62244,16.081122
cdrS,cdrSB,4759.789,11.8994725,245.78242,12.289121
cdrS,cdrSB,12383.956,30.95989,307.7288,15.38644
cdrS,cdrSB,5192.0938,12.9802345,294.10605,14.7053025
cdrS,cdrSB,1633.4058,4.0835145,82.92768,4.146384
cdrS,cdrSB,2515.7188,6.289297,101.1391,5.056955
cdrS,cdrSB,5714.6562,14.2866405,280.41397,14.0206985
cdrS,cdrSB,9834.836,24.58709,321.2242,16.06121
cdrS,cdrSB,9382.469,23.4561725,465.5717,23.278585
cdrS,cdrSB,2212.504,5.53126,193.39597,9.6697985
cdrS,cdrSB,8824.273,22.0606825,237.03586,11.851793
cdrS,cdrSB,4238.0566,10.5951415,227.26416,11.363208
cdrS,cdrSB,8164.461,20.4111525,299.8114,14.99057
