Strain,Label,Area_px,Area_micron,Length_px,Length_micron
cdrS,cdrSB,1710.8115,4.27702875,91.389275,4.56946375
cdrS,cdrSB,12814.148,32.03537,558.2016,27.91008
cdrS,cdrSB,1061.3438,2.6533595,105.27607,5.2638035
cdrS,cdrSB,8029.0234,20.0725585,297.86575,14.8932875
cdrS,cdrSB,5649.9062,14.1247655,221.92116,11.096058
cdrS,cdrSB,5578.867,13.9471675,254.37178,12.718589
cdrS,cdrSB,5650.6016,14.126504,353.02267,17.6511335
cdrS,cdrSB,5562.0625,13.90515625,251.8829,12.594145
cdrS,cdrSB,7214.4297,18.03607425,380.60083,19.0300415
cdrS,cdrSB,7361.9688,18.404922,311.8012,15.59006
cdrS,cdrSB,1871.3906,4.6784765,89.050545,4.45252725
cdrS,cdrSB,8764.797,21.9119925,407.29596,20.364798
cdrS,cdrSB,2393.6484,5.984121,156.38734,7.819367
cdrS,cdrSB,4355.922,10.889805,255.43102,12.771551
cdrS,cdrSB,14952.375,37.3809375,429.31226,21.465613
cdrS,cdrSB,1457.5078,3.6437695,137.20148,6.860074
cdrS,cdrSB,1462.875,3.6571875,75.23962,3.761981
cdrS,cdrSB,3086.3594,7.7158985,156.16978,7.808489
cdrS,cdrSB,5184.1445,12.96036125,257.6664,12.88332
cdrS,cdrSB,2983.8438,7.4596095,97.862144,4.8931072
cdrS,cdrSB,4120.7266,10.3018165,140.45996,7.022998
cdrS,cdrSB,8705.016,21.76254,328.75827,16.4379135
cdrS,cdrSB,8347.203,20.8680075,425.16937,21.2584685
cdrS,cdrSB,4710.172,11.77543,255.56604,12.778302
cdrS,cdrSB,7573.125,18.9328125,489.801,24.49005
cdrS,cdrSB,510.42188,1.2760547,27.658634,1.3829317
cdrS,cdrSB,6190.176,15.47544,357.59894,17.879947
cdrS,cdrSB,332.28125,0.830703125,27.313,1.36565
cdrS,cdrSB,2504.75,6.261875,109.17875,5.4589375
cdrS,cdrSB,2148.8594,5.3721485,131.48384,6.574192
cdrS,cdrSB,1927.5928,4.818982,160.97516,8.048758
cdrS,cdrSB,1663.6855,4.15921375,193.352,9.6676
cdrS,cdrSB,1547.9688,3.869922,140.28152,7.014076
cdrS,cdrSB,3275.2485,8.18812125,122.80065,6.1400325
cdrS,cdrSB,3993.461,9.9836525,227.29936,11.364968
cdrS,cdrSB,6749.3125,16.87328125,337.48038,16.874019
cdrS,cdrSB,1808.8438,4.5221095,80.895,4.04475
cdrS,cdrSB,6904.5312,17.261328,342.9895,17.149475
cdrS,cdrSB,4163.5347,10.40883675,201.41106,10.070553
cdrS,cdrSB,1274.4062,3.1860155,116.0874,5.80437
cdrS,cdrSB,2306.9531,5.76738275,126.65702,6.332851
cdrS,cdrSB,4531.25,11.328125,203.22647,10.1613235
cdrS,cdrSB,10534.934,26.337335,403.7067,20.185335
cdrS,cdrSB,6413.664,16.03416,275.6828,13.78414
cdrS,cdrSB,2744.796,6.86199,92.7847,4.639235
cdrS,cdrSB,3783.3447,9.45836175,294.20572,14.710286
cdrS,cdrSB,9706.922,24.267305,268.4865,13.424325
cdrS,cdrSB,2680.2031,6.70050775,123.51518,6.175759
cdrS,cdrSB,5041.7188,12.604297,480.69638,24.034819
cdrS,cdrSB,10465.75,26.164375,521.4183,26.070915
cdrS,cdrSB,4866.4062,12.1660155,125.39936,6.269968
cdrS,cdrSB,4002.25,10.005625,209.602,10.4801
cdrS,cdrSB,9296.032,23.24008,171.18703,8.5593515
cdrS,cdrSB,1242.4111,3.10602775,61.294373,3.06471865
cdrS,cdrSB,6617.3438,16.5433595,318.35202,15.917601
cdrS,cdrSB,2523.7812,6.309453,244.15173,12.2075865
cdrS,cdrSB,2456.039,6.1400975,97.7548,4.88774
cdrS,cdrSB,7666.0156,19.165039,241.13274,12.056637
cdrS,cdrSB,9518.281,23.7957025,312.62277,15.6311385
cdrS,cdrSB,2148.9414,5.3723535,94.36631,4.7183155
cdrS,cdrSB,5225.0938,13.0627345,265.6558,13.28279
cdrS,cdrSB,3968.7852,9.921963,290.33774,14.516887
cdrS,cdrSB,1733.25,4.333125,69.641945,3.48209725
cdrS,cdrSB,6884.9062,17.2122655,314.55725,15.7278625
cdrS,cdrSB,2721.504,6.80376,139.90353,6.9951765
cdrS,cdrSB,4575.707,11.4392675,236.32605,11.8163025
cdrS,cdrSB,2185.0762,5.4626905,116.090485,5.80452425
cdrS,cdrSB,11942.523,29.8563075,313.0339,15.651695
cdrS,cdrSC,7945.84,19.8646,378.73737,18.9368685
cdrS,cdrSC,3101.2188,7.753047,177.15813,8.8579065
cdrS,cdrSC,10347.844,25.86961,485.24734,24.262367
cdrS,cdrSC,7687.758,19.219395,442.92212,22.146106
cdrS,cdrSC,2857.6016,7.144004,137.48091,6.8740455
cdrS,cdrSC,10816.047,27.0401175,489.17276,24.458638
cdrS,cdrSC,1217.9844,3.044961,50.48762,2.524381
cdrS,cdrSC,7645.4688,19.113672,302.4434,15.12217
cdrS,cdrSC,5838.8125,14.59703125,320.02814,16.001407
cdrS,cdrSC,5016.672,12.54168,182.85786,9.142893
cdrS,cdrSC,4541.535,11.3538375,226.86119,11.3430595
cdrS,cdrSC,5705.289,14.2632225,243.50154,12.175077
cdrS,cdrSC,10616.859,26.5421475,410.68237,20.5341185
cdrS,cdrSC,8167.4375,20.41859375,384.8649,19.243245
cdrS,cdrSC,154.78125,0.386953125,20.808653,1.04043265
cdrS,cdrSC,5696.539,14.2413475,234.9319,11.746595
cdrS,cdrSC,3105.6562,7.7641405,263.09885,13.1549425
cdrS,cdrSC,1554.9766,3.8874415,75.10317,3.7551585
cdrS,cdrSC,5066.074,12.665185,186.76189,9.3380945
cdrS,cdrSC,3037.8477,7.59461925,156.4257,7.821285
cdrS,cdrSC,1627.1875,4.06796875,128.7891,6.439455
cdrS,cdrSC,814.8125,2.03703125,47.801674,2.3900837
cdrS,cdrSC,12787.156,31.96789,523.78815,26.1894075
cdrS,cdrSC,12093.367,30.2334175,414.77945,20.7389725
cdrS,cdrSC,10273.969,25.6849225,498.22183,24.9110915
cdrS,cdrSC,806.625,2.0165625,37.576588,1.8788294
cdrS,cdrSC,2185.4062,5.4635155,115.20145,5.7600725
cdrS,cdrSC,8412.35,21.030875,410.7067,20.535335
cdrS,cdrSC,6179.7812,15.449453,237.36049,11.8680245
cdrS,cdrSC,1832.3516,4.580879,72.47068,3.623534
cdrS,cdrSC,8220.973,20.5524325,412.65604,20.632802
cdrS,cdrSC,4114.6445,10.28661125,255.31354,12.765677
cdrS,cdrSC,7323.8164,18.309541,236.92192,11.846096
cdrS,cdrSC,4901.4688,12.253672,204.26698,10.213349
cdrS,cdrSC,4164.3438,10.4108595,230.10649,11.5053245
cdrS,cdrSC,4080.0312,10.200078,195.08496,9.754248
cdrS,cdrSC,4574.961,11.4374025,246.67793,12.3338965
cdrS,cdrSC,4296.9414,10.7423535,292.54672,14.627336
cdrS,cdrSC,1185.3125,2.96328125,105.10947,5.2554735
cdrS,cdrSC,26848.875,67.1221875,429.90347,21.4951735
cdrS,cdrSC,3815.5469,9.53886725,147.20055,7.3600275
cdrS,cdrSC,2261.0781,5.65269525,169.24834,8.462417
cdrS,cdrSC,2418.4062,6.0460155,143.60014,7.180007
cdrS,cdrSC,6493.578,16.233945,286.41577,14.3207885
cdrS,cdrSC,9232.6875,23.08171875,369.6282,18.48141
cdrS,cdrSC,5525.5,13.81375,262.2308,13.11154
cdrS,cdrSC,3899.9507,9.74987675,172.19176,8.609588
cdrS,cdrSC,6701.6177,16.75404425,260.16342,13.008171
cdrS,cdrSC,2674.5156,6.686289,142.21463,7.1107315
cdrS,cdrSC,2657.4844,6.643711,138.65425,6.9327125
cdrS,cdrSC,4729.1875,11.82296875,127.66362,6.383181
cdrS,cdrSC,9413.281,23.5332025,388.24734,19.412367
cdrS,cdrSC,4471.078,11.177695,194.6407,9.732035
cdrS,cdrSC,7534.8594,18.8371485,435.11493,21.7557465
cdrS,cdrSC,4789.547,11.9738675,165.76353,8.2881765
cdrS,cdrSC,11674.641,29.1866025,532.8461,26.642305
cdrS,cdrSC,5352.0938,13.3802345,203.38388,10.169194
cdrS,cdrSC,10628.125,26.5703125,494.09412,24.704706
cdrS,cdrSC,4704.4375,11.76109375,268.7936,13.43968
cdrS,cdrSC,4929.0117,12.32252925,229.86952,11.493476
cdrS,cdrSC,5482.328,13.70582,234.26907,11.7134535
cdrS,cdrSC,6270.0938,15.6752345,219.31712,10.965856
cdrS,cdrSC,2651.2188,6.628047,150.8675,7.543375
cdrS,cdrSC,3909.121,9.7728025,192.35384,9.617692
cdrS,cdrSC,5775.703,14.4392575,310.04837,15.5024185
cdrS,cdrSC,4295.1895,10.73797375,105.30432,5.265216
cdrS,cdrSC,2582.5,6.45625,173.58636,8.679318
cdrS,cdrSC,6872.0635,17.18015875,281.1779,14.058895
cdrS,cdrSC,1951.8281,4.87957025,94.647514,4.7323757
cdrS,cdrSC,6208.4688,15.521172,269.65164,13.482582
cdrS,cdrSC,1757.9688,4.394922,80.454956,4.0227478
cdrS,cdrSC,9491.84,23.7296,511.16534,25.558267
cdrS,cdrSC,2747.5,6.86875,151.48927,7.5744635
cdrS,cdrSC,2673.6562,6.6841405,126.81088,6.340544
cdrS,cdrSC,6420.6797,16.05169925,217.56837,10.8784185
cdrS,cdrSC,9783.297,24.4582425,483.01657,24.1508285
cdrS,cdrSC,5521.617,13.8040425,208.84923,10.4424615
cdrS,cdrSC,557.0781,1.39269525,28.635643,1.43178215
cdrS,cdrSC,10175.594,25.438985,409.84998,20.492499
cdrS,cdrSC,4769.828,11.92457,311.87338,15.593669
cdrS,cdrSC,9039.766,22.599415,454.43262,22.721631
cdrS,cdrSC,10698.969,26.7474225,443.84906,22.192453
cdrS,cdrSC,10231.328,25.57832,269.6164,13.48082
cdrS,cdrSC,8419.781,21.0494525,301.03986,15.051993
cdrS,cdrSC,3746.2188,9.365547,184.94594,9.247297
cdrS,cdrSC,2346.7188,5.866797,77.47257,3.8736285
cdrS,cdrSC,3947.8281,9.86957025,251.95634,12.597817
cdrS,cdrSC,3935.789,9.8394725,307.23444,15.361722
cdrS,cdrSC,7508.5234,18.7713085,298.00168,14.900084
cdrS,cdrSC,7971.625,19.9290625,300.28152,15.014076
cdrS,cdrSC,5279.6094,13.1990235,282.98587,14.1492935
cdrS,cdrSD,2805.7383,7.01434575,111.40018,5.570009
cdrS,cdrSD,11385.527,28.4638175,520.0779,26.003895
cdrS,cdrSD,2395.1074,5.9877685,155.46704,7.773352
cdrS,cdrSD,5249.211,13.1230275,187.57932,9.378966
cdrS,cdrSD,2102.1035,5.25525875,85.90693,4.2953465
cdrS,cdrSD,1870.8906,4.6772265,143.42245,7.1711225
cdrS,cdrSD,3391.8125,8.47953125,123,6.15
cdrS,cdrSD,3651.539,9.1288475,145.09653,7.2548265
cdrS,cdrSD,5302.9766,13.2574415,290.51163,14.5255815
cdrS,cdrSD,3381.9375,8.45484375,160.44937,8.0224685
cdrS,cdrSD,2967.4844,7.418711,144.01389,7.2006945
cdrS,cdrSD,9515.594,23.788985,391.61844,19.580922
cdrS,cdrSD,5127.4033,12.81850825,373.2412,18.66206
cdrS,cdrSD,3197,7.9925,145.7978,7.28989
cdrS,cdrSD,1149.0781,2.87269525,110.44014,5.522007
cdrS,cdrSD,11423.211,28.5580275,434.8471,21.742355
cdrS,cdrSD,2760.3125,6.90078125,143.88641,7.1943205
cdrS,cdrSD,7416.922,18.542305,338.65173,16.9325865
cdrS,cdrSD,1725.0938,4.3127345,80.41739,4.0208695
cdrS,cdrSD,8961.309,22.4032725,304.97678,15.248839
cdrS,cdrSD,1497.0312,3.742578,59.682495,2.98412475
cdrS,cdrSD,10626.801,26.5670025,461.5799,23.078995
cdrS,cdrSD,2100.1094,5.2502735,125.52468,6.276234
cdrS,cdrSD,9034.953,22.5873825,390.50992,19.525496
cdrS,cdrSD,2225.8105,5.56452625,162.80664,8.140332
cdrS,cdrSD,7955.2734,19.8881835,451.70786,22.585393
cdrS,cdrSD,2130.0469,5.32511725,85.146935,4.25734675
cdrS,cdrSD,11647.612,29.11903,482.6562,24.13281
cdrS,cdrSD,1290.5781,3.22644525,63.06346,3.153173
cdrS,cdrSD,2511.496,6.27874,208.97128,10.448564
cdrS,cdrSD,3043.6562,7.6091405,113.0177,5.650885
cdrS,cdrSD,14614.141,36.5353525,374.83063,18.7415315
cdrS,cdrSD,1518.1562,3.7953905,68.46897,3.4234485
cdrS,cdrSD,9730.0625,24.32515625,463.51913,23.1759565
cdrS,cdrSD,3933.4375,9.83359375,203.65166,10.182583
cdrS,cdrSD,416.25,1.040625,29.614185,1.48070925
cdrS,cdrSD,4932.328,12.33082,267.92722,13.396361
cdrS,cdrSD,11390,28.475,534.3117,26.715585
cdrS,cdrSD,9722.227,24.3055675,410.4948,20.52474
cdrS,cdrSD,2907.1562,7.2678905,157.51595,7.8757975
cdrS,cdrSD,2188.6875,5.47171875,76.05919,3.8029595
cdrS,cdrSD,8194.367,20.4859175,404.59485,20.2297425
cdrS,cdrSD,1113.0625,2.78265625,112.2643,5.613215
cdrS,cdrSD,3450.1133,8.62528325,117.64353,5.8821765
cdrS,cdrSD,1255.8516,3.139629,57.68882,2.884441
cdrS,cdrSD,5313.1875,13.28296875,242.5634,12.12817
cdrS,cdrSD,4122.2656,10.305664,224.4148,11.22074
cdrS,cdrSD,1988.0938,4.9702345,59.5399,2.976995
cdrS,cdrSD,4571.832,11.42958,278.87094,13.943547
cdrS,cdrSD,2745.399,6.8634975,157.15598,7.857799
cdrS,cdrSD,10504.085,26.2602125,589.4005,29.470025
cdrS,cdrSD,8259.922,20.649805,360.13885,18.0069425
cdrS,cdrSD,2081.3438,5.2033595,90.80198,4.540099
cdrS,cdrSD,1534.125,3.8353125,59.135437,2.95677185
cdrS,cdrSD,8159.9766,20.3999415,378.16003,18.9080015
cdrS,cdrSD,2945.1719,7.36292975,188.17014,9.408507
cdrS,cdrSD,3469.1133,8.67278325,145.9863,7.299315
cdrS,cdrSD,7038.1953,17.59548825,391.25055,19.5625275
cdrS,cdrSD,1721.7812,4.304453,59.236813,2.96184065
cdrS,cdrSD,3321.7656,8.304414,146.23953,7.3119765
cdrS,cdrSD,4100.7266,10.2518165,261.6811,13.084055
cdrS,cdrSD,7614.408,19.03602,331.73032,16.586516
cdrS,cdrSD,3683.4766,9.2086915,173.21951,8.6609755
cdrS,cdrSD,3731.3125,9.32828125,214.08409,10.7042045
cdrS,cdrSD,3521.8867,8.80471675,166.90117,8.3450585
cdrS,cdrSD,5131.1875,12.82796875,383.6483,19.182415
cdrS,cdrSD,2731.5938,6.8289845,104.70256,5.235128
cdrS,cdrSD,3745.9844,9.364961,175.86642,8.793321
cdrS,cdrSD,2013.7188,5.034297,80.70936,4.035468
cdrS,cdrSD,6952.4893,17.38122325,396.2639,19.813195
cdrS,cdrSD,3827.7295,9.56932375,184.96756,9.248378
cdrS,cdrSD,1016.2832,2.540708,71.568146,3.5784073
cdrS,cdrSD,5710.1562,14.2753905,258.26163,12.9130815
cdrS,cdrSD,5297.75,13.244375,279.32956,13.966478
cdrS,cdrSD,9194.547,22.9863675,518.5383,25.926915
cdrS,cdrSD,2109.1875,5.27296875,101.35581,5.0677905
cdrS,cdrSD,851.21875,2.128046875,89.44272,4.472136
cdrS,cdrSD,4399,10.9975,217.27863,10.8639315
cdrS,cdrSD,4961.078,12.402695,307.10422,15.355211
cdrS,cdrSD,9255.234,23.138085,526.14923,26.3074615
cdrS,cdrSD,2610.5312,6.526328,147.05441,7.3527205
cdrS,cdrSD,2450.3125,6.12578125,111.82576,5.591288
cdrS,cdrSD,3609.1406,9.0228515,230.89392,11.544696
cdrS,cdrSD,7736.2656,19.340664,424.47144,21.223572
cdrS,cdrSD,11792.805,29.4820125,386.57986,19.328993
cdrS,cdrSD,6435.1177,16.08779425,419.71896,20.985948
cdrS,cdrSD,12640.198,31.600495,432.89722,21.644861
cdrS,cdrSD,4004.3604,10.010901,256.09567,12.8047835
cdrS,cdrSD,6589.1133,16.47278325,344.00583,17.2002915
cdrS,cdrSD,2023.4062,5.0585155,102.83968,5.141984
cdrS,cdrSD,4678.258,11.695645,292.89758,14.644879
cdrS,cdrSD,3902.5312,9.756328,199.18082,9.959041
cdrS,cdrSD,6002.164,15.00541,331.2537,16.562685
cdrS,cdrSD,3814.9453,9.53736325,243.82986,12.191493
cdrS,cdrSD,1920.9453,4.80236325,113.216606,5.6608303
cdrS,cdrSD,12893.5625,32.23390625,511.5281,25.576405
cdrS,cdrSD,2135.5312,5.338828,86.833176,4.3416588
cdrS,cdrSD,751.9297,1.87982425,65.76473,3.2882365
cdrS,cdrSD,1490.6172,3.726543,80.622574,4.0311287
cdrS,cdrSD,1994.0312,4.985078,68.88396,3.444198
cdrS,cdrSD,9175.159,22.9378975,456.98688,22.849344
cdrS,cdrSD,913.6094,2.2840235,43.416588,2.1708294
cdrS,cdrSD,8563.547,21.4088675,468.12924,23.406462
cdrS,cdrSD,1085.25,2.713125,74.672615,3.73363075
cdrS,cdrSD,11400.375,28.5009375,567.3817,28.369085
cdrS,cdrSD,5829.7344,14.574336,320.35138,16.017569
cdrS,cdrSD,1123.875,2.8096875,51.662365,2.58311825
cdrS,cdrSD,4132.5625,10.33140625,234.30322,11.715161
cdrS,cdrSD,2267.9478,5.6698695,105.3423,5.267115
cdrS,cdrSD,2971.0469,7.42761725,122.20065,6.1100325
cdrS,cdrSD,4190.0337,10.47508425,146.81961,7.3409805
cdrS,cdrSD,3954.0156,9.885039,222.72853,11.1364265
cdrS,cdrSD,3209.1875,8.02296875,211.62466,10.581233
cdrS,cdrSD,5704.672,14.26168,295.77188,14.788594
cdrS,cdrSD,11305.703,28.2642575,356.0056,17.80028
cdrS,cdrSD,3767.9639,9.41990975,163.19313,8.1596565
cdrS,cdrSD,3700.7168,9.251792,208.02164,10.401082
cdrS,cdrSD,8130.537,20.3263425,510.45078,25.522539
cdrS,cdrSD,2328.0762,5.8201905,165.0606,8.25303
cdrS,cdrSD,9664.422,24.161055,518.20557,25.9102785
cdrS,cdrSD,6081.875,15.2046875,345.62408,17.281204
cdrS,cdrSD,4842.2812,12.105703,269.8629,13.493145
cdrS,cdrSD,6497.5938,16.2439845,404.60474,20.230237
cdrS,cdrSD,2825.0938,7.0627345,172.3862,8.61931
cdrS,cdrSD,5661.842,14.154605,268.20886,13.410443
cdrS,cdrSD,2562.6406,6.4066015,134.53624,6.726812
cdrS,cdrSD,122.7522,0.3068805,20.615528,1.0307764
cdrS,cdrSD,5861.672,14.65418,308.6503,15.432515
cdrS,cdrSD,4102.2656,10.255664,154.35025,7.7175125
cdrS,cdrSD,7185.927,17.9648175,389.0977,19.454885
cdrS,cdrSD,2498.8047,6.24701175,74.8131,3.740655
cdrS,cdrSD,8094.508,20.23627,338.25583,16.9127915
cdrS,cdrSD,3048.7188,7.621797,168.07736,8.403868
cdrS,cdrSD,1203.9609,3.00990225,44.777225,2.23886125
cdrS,cdrSD,3728.0781,9.32019525,233.77339,11.6886695
cdrS,cdrSD,1500.8281,3.75207025,79.630394,3.9815197
cdrS,cdrSD,3417.4297,8.54357425,227.69278,11.384639
cdrS,cdrSD,5768.0625,14.42015625,296.58893,14.8294465
cdrS,cdrSD,5206.914,13.017285,309.91934,15.495967
cdrS,cdrSD,4731.0547,11.82763675,183.99185,9.1995925
cdrS,cdrSD,5724.7266,14.3118165,327.56677,16.3783385
cdrS,cdrSD,3888.8496,9.722124,213.7405,10.687025
cdrS,cdrSD,1437.3125,3.59328125,84.38602,4.219301
cdrS,cdrSD,287.15625,0.717890625,24.5153,1.225765
cdrS,cdrSD,332.34375,0.830859375,24.207438,1.2103719
cdrS,cdrSD,2075.4375,5.18859375,121.40016,6.070008
cdrS,cdrSD,2839.6328,7.099082,204.82431,10.2412155
cdrS,cdrSD,902.14453,2.255361325,81.608826,4.0804413
cdrS,cdrSD,1375.7316,3.439329,94.92102,4.746051
cdrS,cdrSD,1001.5508,2.503877,46.872166,2.3436083
cdrS,cdrSD,7820.5156,19.551289,373.36978,18.668489
cdrS,cdrSD,6493.1797,16.23294925,356.35938,17.817969
cdrS,cdrSD,195.625,0.4890625,23.853722,1.1926861
cdrS,cdrSD,1776.1875,4.44046875,68.96376,3.448188
cdrS,cdrSD,2119.7266,5.2993165,110.308655,5.51543275
cdrS,cdrSD,7653.5625,19.13390625,470.56775,23.5283875
cdrS,cdrSD,950.0819,2.37520475,60.166435,3.00832175
Scomp,ScompA,4619.75,11.549375,255.8906,12.79453
Scomp,ScompA,298.03125,0.745078125,24.738634,1.2369317
Scomp,ScompA,8349.477,20.8736925,375.69403,18.7847015
Scomp,ScompA,12064.665,30.1616625,567.0732,28.35366
Scomp,ScompA,4822.1562,12.0553905,241.16798,12.058399
Scomp,ScompA,2493.0234,6.2325585,117.66053,5.8830265
Scomp,ScompA,1756.7383,4.39184575,128.39665,6.4198325
Scomp,ScompA,1505.6328,3.764082,150.74098,7.537049
Scomp,ScompA,1624.1035,4.06025875,77.388626,3.8694313
Scomp,ScompA,2523.3906,6.3084765,150.78462,7.539231
Scomp,ScompA,3397.7031,8.49425775,184.08965,9.2044825
Scomp,ScompA,5579.0547,13.94763675,239.47652,11.973826
Scomp,ScompA,869.75,2.174375,44.830017,2.24150085
Scomp,ScompA,6163.2188,15.408047,349.6668,17.48334
Scomp,ScompA,1579.3203,3.94830075,71.30919,3.5654595
Scomp,ScompA,2063.1719,5.15792975,67.08204,3.354102
Scomp,ScompA,10580.163,26.4504075,549.8591,27.492955
Scomp,ScompA,6578.1875,16.44546875,294.2608,14.71304
Scomp,ScompA,5427.5703,13.56892575,256.164,12.8082
Scomp,ScompA,5319.211,13.2980275,311.51245,15.5756225
Scomp,ScompA,6799.8438,16.9996095,360.57315,18.0286575
Scomp,ScompA,2058.8438,5.1471095,196.64842,9.832421
Scomp,ScompA,7264.9277,18.16231925,307.1026,15.35513
Scomp,ScompA,4513.004,11.28251,228.01973,11.4009865
Scomp,ScompA,4317.375,10.7934375,184.45866,9.222933
Scomp,ScompA,4940.9688,12.352422,275.13632,13.756816
Scomp,ScompA,1730.3281,4.32582025,67.911705,3.39558525
Scomp,ScompA,1467.6172,3.669043,74.1485,3.707425
Scomp,ScompA,5423.297,13.5582425,230.52115,11.5260575
Scomp,ScompA,1874.9062,4.6872655,94.93682,4.746841
Scomp,ScompA,4184.6406,10.4616015,230.12389,11.5061945
Scomp,ScompA,3570.711,8.9267775,144.94136,7.247068
Scomp,ScompA,3230.2395,8.07559875,215.05814,10.752907
Scomp,ScompA,11429.512,28.57378,389.74094,19.487047
Scomp,ScompA,3315.4375,8.28859375,240.46829,12.0234145
Scomp,ScompA,6159.8906,15.3997265,322.62207,16.1311035
Scomp,ScompA,1017.0664,2.542666,38.508316,1.9254158
Scomp,ScompA,2797.2969,6.99324225,135.0592,6.75296
Scomp,ScompA,9908.0625,24.77015625,544.847,27.24235
Scomp,ScompA,2055.3125,5.13828125,192.17354,9.608677
Scomp,ScompA,2762.3203,6.90580075,90.07774,4.503887
Scomp,ScompA,1840.627,4.6015675,86.00581,4.3002905
Scomp,ScompA,6113.6875,15.28421875,257.6354,12.88177
Scomp,ScompA,4628.8203,11.57205075,242.61555,12.1307775
Scomp,ScompA,2205.105,5.5127625,138.463,6.92315
Scomp,ScompA,7274.213,18.1855325,443.85245,22.1926225
Scomp,ScompA,10777.578,26.943945,575.68915,28.7844575
Scomp,ScompA,2946.6094,7.3665235,137.76205,6.8881025
Scomp,ScompA,526.2324,1.315581,45.39824,2.269912
Scomp,ScompA,6270.0938,15.6752345,335.01343,16.7506715
Scomp,ScompA,6274.7227,15.68680675,302.0149,15.100745
Scomp,ScompA,4727.797,11.8194925,214.67418,10.733709
Scomp,ScompA,1487.9375,3.71984375,93.83042,4.691521
Scomp,ScompA,4745.358,11.863395,282.40573,14.1202865
Scomp,ScompA,6980.703,17.4517575,329.9485,16.497425
Scomp,ScompA,14518.922,36.297305,558.5195,27.925975
Scomp,ScompA,3614.336,9.03584,190.6725,9.533625
Scomp,ScompA,2457.0938,6.1427345,106.843315,5.34216575
Scomp,ScompA,3091.2578,7.7281445,164.68454,8.234227
Scomp,ScompA,7920.25,19.800625,355.53342,17.776671
Scomp,ScompA,5039.117,12.5977925,276.06702,13.803351
Scomp,ScompA,10277.828,25.69457,505.75586,25.287793
Scomp,ScompA,11058.469,27.6461725,600.8427,30.042135
Scomp,ScompA,1916.1719,4.79042975,93.74272,4.687136
Scomp,ScompA,1930.4043,4.82601075,56.61272,2.830636
Scomp,ScompA,3743.254,9.358135,235.3763,11.768815
Scomp,ScompA,3123.5781,7.80894525,157.0796,7.85398
Scomp,ScompA,2336.5312,5.841328,153.00327,7.6501635
Scomp,ScompA,3777.8047,9.44451175,221.75296,11.087648
Scomp,ScompA,4523.875,11.3096875,282.3048,14.11524
Scomp,ScompA,5576.9883,13.94247075,260.83713,13.0418565
Scomp,ScompA,10046.018,25.115045,453.0353,22.651765
Scomp,ScompA,3142.6406,7.8566015,200.63791,10.0318955
Scomp,ScompA,1621,4.0525,93.95988,4.697994
Scomp,ScompA,10948.9375,27.37234375,579.0423,28.952115
Scomp,ScompA,3678.7656,9.196914,192.27585,9.6137925
Scomp,ScompA,3616.4922,9.0412305,220.23851,11.0119255
Scomp,ScompA,3396.0483,8.49012075,187.77113,9.3885565
Scomp,ScompA,4348.047,10.8701175,182.82231,9.1411155
Scomp,ScompA,4691.8125,11.72953125,252.97629,12.6488145
Scomp,ScompA,3799.0547,9.49763675,144.09253,7.2046265
Scomp,ScompA,5542.953,13.8573825,292.097,14.60485
Scomp,ScompA,2449.0469,6.12261725,120.93387,6.0466935
Scomp,ScompA,4398.578,10.996445,224.56389,11.2281945
Scomp,ScompA,5906.74,14.76685,305.7728,15.28864
Scomp,ScompA,3588.625,8.9715625,164.62381,8.2311905
Scomp,ScompA,3910.7344,9.776836,391.24405,19.5622025
Scomp,ScompA,5233.4688,13.083672,212.9855,10.649275
Scomp,ScompA,9815.609,24.5390225,355.27118,17.763559
Scomp,ScompA,4271.7656,10.679414,221.07011,11.0535055
Scomp,ScompA,6190.6797,15.47669925,347.15128,17.357564
Scomp,ScompA,5050.5,12.62625,221.66985,11.0834925
Scomp,ScompA,2825.1733,7.06293325,146.98639,7.3493195
Scomp,ScompA,11987.027,29.9675675,485.35864,24.267932
Scomp,ScompB,11150.262,27.875655,432.12036,21.606018
Scomp,ScompB,9985.4375,24.96359375,473.2061,23.660305
Scomp,ScompB,2670.6094,6.6765235,95.015785,4.75078925
Scomp,ScompB,2374.5469,5.93636725,141.94717,7.0973585
Scomp,ScompB,10350.859,25.8771475,453.37512,22.668756
Scomp,ScompB,5604.6094,14.0115235,281.76764,14.088382
